ID	chromosome	start	end	group	n_snps	ratio_father	ratio_mother	ratio_proband	n_mendelian_error
NDT0002_01	chr1	5231657	5251324	het_mat	49	1.12870999730425	1.01209232425905	1.08423039313374	0
NDT0002_01	chr1	5265864	5287919	iso_fat	69	1.04968356146678	1.07890470168567	1.08009055188819	0
NDT0002_01	chr1	5288210	5416364	het_fat	94	1.07149380833901	1.03543008867051	1.00258402993554	0
NDT0002_01	chr1	5482379	5507618	het_mat	39	0.986601616667094	1.18315209553602	1.11377422320597	0
NDT0002_01	chr1	5507816	5584642	iso_mat	85	1.07456873033979	1.00716745246253	1.01809326815824	0
NDT0002_01	chr1	5726465	5842916	het_mat	74	1.06311776081832	1.04460186969655	1.14078675146993	0
NDT0002_01	chr1	5877031	5982160	iso_mat	48	1.02749550483421	1.05636032404394	1.07247140296121	0
NDT0002_01	chr1	6276497	6511864	het_mat	72	1.04093178950143	1.0262227581056	1.01031946544756	0
NDT0002_01	chr1	6512019	6575756	het_fat	149	1.03099196741382	0.96166374574964	1.00622346552866	0
NDT0002_01	chr1	6577253	6757900	iso_fat	50	1.00099813741125	1.01633145441302	1.02217039127723	0
NDT0002_01	chr1	6781663	6968782	het_mat	86	1.03320843148736	1.05109478628608	1.04381348038323	0
NDT0002_01	chr1	6969463	7032369	het_fat	51	1.03935105012881	1.07858848353693	1.04369074016741	0
NDT0002_01	chr1	7032844	7120498	het_mat	131	1.11078963249682	1.03632170366959	1.04816783008166	0
NDT0002_01	chr1	7866070	7905430	iso_mat	44	0.998940519066329	0.99475042817465	0.986444285076625	0
NDT0002_01	chr1	7910015	8091164	het_fat	42	0.995226691792471	0.932608633872215	0.942893625609971	0
NDT0002_01	chr1	8091182	8199195	iso_mat	46	1.06105866054518	0.961176684909802	0.966229990323453	0
NDT0002_01	chr1	8213491	8285238	het_fat	51	0.955601688651491	0.968038618737458	0.884036404440155	0
NDT0002_01	chr1	8349079	8820481	iso_mat	209	0.991429688095906	0.955528332790779	0.954649467238578	0
NDT0002_01	chr1	9072997	9098136	het_fat	48	0.947638341246062	0.961311077623017	0.966626186067656	0
NDT0002_01	chr1	9218083	9300377	het_fat	43	1.13593498876754	1.10845859694511	1.00312509883905	0
NDT0002_01	chr1	9306366	9350838	het_mat	74	1.10603713213674	1.04359937270068	1.01484098416934	0
NDT0002_01	chr1	9455990	9496644	iso_mat	37	1.04881130371218	1.02655692377089	1.00483807124294	0
NDT0002_01	chr1	9511905	9864462	het_mat	87	1.02510896891089	0.986998622772939	1.05463313621825	0
NDT0002_01	chr1	9864570	10254651	het_fat	138	0.970322405105885	0.918977372960463	0.935265769084221	0
NDT0002_01	chr1	10256703	10503614	het_mat	106	1.01046217991433	0.999045001497438	1.01287643265978	0
NDT0002_01	chr1	10504618	10526376	iso_fat	21	0.945682655607169	0.952037980411219	0.970932093661245	0
NDT0002_01	chr1	10526744	10613037	het_mat	70	1.02165017775797	0.939497220372407	0.953628353378173	0
NDT0002_01	chr1	10901819	10932197	het_fat	51	1.06798331046294	1.06258784521069	0.992231904685069	0
NDT0002_01	chr1	10932640	11266865	het_mat	257	1.02472854363522	1.00337076757069	1.01278874168709	0
NDT0002_01	chr1	11269513	11339288	iso_fat	28	1.10822186203965	1.1405909570511	1.05624914644583	0
NDT0002_01	chr1	11347532	11587885	iso_mat	243	1.05822713286761	1.05781997823469	1.02780023873878	0
NDT0002_01	chr1	11589041	11648679	het_fat	105	1.0405985986148	1.03752710518284	1.06738442375763	0
NDT0002_01	chr1	11653109	11738755	iso_mat	106	1.03560319529734	1.01759119592103	1.02493826419882	0
NDT0002_01	chr1	11739991	11816360	het_fat	110	1.09385646207396	1.03993570186123	1.0779006699566	0
NDT0002_01	chr1	12850596	13493080	het_fat	57	1.04266636448329	0.939023107131503	0.994037477859888	0
NDT0002_01	chr1	13493478	13501260	het_mat	12	0.894400232187295	0.831487716657851	0.860780969174099	0
NDT0002_01	chr1	13501308	13515530	het_fat	18	1.014059220167	1.03240482291347	1.08041563557574	0
NDT0002_01	chr1	13518502	13562324	het_mat	32	1.04955129287285	0.980630030147595	0.995716096670853	0
NDT0002_01	chr1	13563562	13569294	iso_fat	14	1.07171573011364	0.977649391758089	0.930076040215103	0
NDT0002_01	chr1	13570563	13577780	het_fat	10	0.952810043268914	1.0126222155283	1.02284331451046	0
NDT0002_01	chr1	13607561	13833717	het_mat	154	1.03070559489805	1.03425141370023	0.996275955692006	0
NDT0002_01	chr1	13879600	13914839	iso_fat	57	1.07789157949962	1.05680771031293	1.02591278890765	0
NDT0002_01	chr1	13917022	13943462	het_fat	30	0.980798077745523	0.932255373026051	1.06882640211455	0
NDT0002_01	chr1	14028852	14114889	het_fat	81	0.986566947975807	0.996915191609055	0.982800228286122	0
NDT0002_01	chr1	14119089	14142062	het_mat	114	1.03113811229613	0.994987062234282	0.971606703418869	0
NDT0002_01	chr1	14192451	14245028	iso_fat	39	1.06429415384297	1.13749992464717	0.98695407540483	0
NDT0002_01	chr1	14687610	14734406	iso_fat	70	1.06650056840992	0.99301623856621	1.04831826548276	0
NDT0002_01	chr1	14753857	14764045	het_mat	27	1.03434040457034	1.07018410785042	1.04676947391421	0
NDT0002_01	chr1	14765452	14773226	iso_fat	14	1.06128540670621	0.993546129835456	1.1463727937535	0
NDT0002_01	chr1	14774443	14799203	het_mat	46	1.1070881312345	0.991011867243412	0.968424305214423	0
NDT0002_01	chr1	14905350	15021158	het_mat	76	1.08941983168678	1.03419436798943	1.03550489639888	0
NDT0002_01	chr1	15021926	15047384	het_fat	51	1.04006685663717	0.989857671000511	1.03049616696681	0
NDT0002_01	chr1	15062177	15095289	iso_fat	32	1.00049617809727	1.07336100226557	1.07667717316891	0
NDT0002_01	chr1	15099975	15112150	het_mat	37	1.04782465149797	1.05061685167177	1.07303975028658	0
NDT0002_01	chr1	15112731	15179579	het_fat	98	1.07618586871682	1.07643626409601	1.04303101150738	0
NDT0002_01	chr1	15180914	15233799	het_mat	87	0.983567508443359	0.960138617056008	1.04844533637245	0
NDT0002_01	chr1	15245637	15360563	het_fat	129	1.01283291599378	1.00379480205846	1.07354729766551	0
NDT0002_01	chr1	15374860	15451099	iso_fat	38	0.996233126507223	1.13522232182322	1.0368330343592	0
NDT0002_01	chr1	15493273	15724765	het_mat	171	1.00082307876693	1.00453130263941	1.01391035696991	0
NDT0002_01	chr1	15725089	15810946	iso_fat	31	1.00097458506807	1.00987019958157	0.994189809095481	0
NDT0002_01	chr1	15815406	15981952	het_mat	51	0.967770399293495	0.93603734208498	0.920981209401833	0
NDT0002_01	chr1	15982578	16004613	het_fat	45	0.963761882846717	1.00726442602815	1.02732946939866	0
NDT0002_01	chr1	16081492	16148631	het_mat	59	1.0271216779183	1.02412714291649	1.08066909065417	0
NDT0002_01	chr1	16151966	17051693	iso_fat	271	1.0895261808767	1.04515675733264	1.02391105248201	0
NDT0002_01	chr1	17052140	17102690	het_mat	186	1.04650911521234	1.06690473297026	1.08300844014822	0
NDT0002_01	chr1	17104497	17168816	het_fat	75	1.03239341086762	1.00149449887414	1.04931162835086	0
NDT0002_01	chr1	17170933	17307027	het_mat	124	1.0251157368256	1.06700444369297	1.02078113040862	0
NDT0002_01	chr1	17905738	17937863	iso_mat	48	1.13169008970637	1.04322343632723	1.0500406285202	0
NDT0002_01	chr1	17938244	17958722	het_fat	32	1.0541145593636	1.01772241899479	1.0577512072343	0
NDT0002_01	chr1	17958825	17992663	het_mat	49	1.12200478939947	0.988625710906747	1.04234435514694	0
NDT0002_01	chr1	18405168	18488071	het_fat	38	1.12880802665958	1.02492127077763	1.11917758789926	0
NDT0002_01	chr1	18952554	19034825	iso_fat	141	1.02268951140246	1.0522663502749	1.00699859724574	0
NDT0002_01	chr1	19038852	19310633	het_fat	112	1.05835187824787	1.03891806976461	0.999471248642005	0
NDT0002_01	chr1	19311596	19536858	het_mat	307	1.03560880437667	0.996419970106772	0.985821577021	0
NDT0002_01	chr1	19540230	19649383	iso_fat	71	0.946074404843129	0.932011573287149	0.937827520114993	0
NDT0002_01	chr1	19649819	19700408	het_mat	75	1.04699586363802	1.04204884401373	1.06591040143722	0
NDT0002_01	chr1	19701729	19720693	iso_fat	18	1.06679029961568	0.987069680989121	1.00938484984585	0
NDT0002_01	chr1	19990254	20043923	iso_fat	37	0.993558779716057	0.967409601014559	1.01484098416934	0
NDT0002_01	chr1	20044154	20097674	het_mat	45	1.05137659946915	1.01633145441302	0.933120216746384	0
NDT0002_01	chr1	20100100	20479945	het_fat	192	1.05848768975057	1.05964454597312	1.06248269871795	0
NDT0002_01	chr1	20486995	20666658	het_mat	172	1.02684108289562	1.03341120555661	1.02444737570595	0
NDT0002_01	chr1	20683307	21295043	het_mat	270	1.01176068593462	0.971545829360482	0.988823306608248	0
NDT0002_01	chr1	21699808	21823442	iso_fat	90	0.994183659451728	0.940910263757062	0.927886369376813	0
NDT0002_01	chr1	21873574	22019923	iso_mat	115	1.03677414669874	1.02374993218245	1.02840224556758	0
NDT0002_01	chr1	22020377	22150461	het_mat	143	1.01374720194541	0.974777603410779	1.01691406084703	0
NDT0002_01	chr1	22155413	22186354	het_fat	42	0.967412496039319	0.969701022719405	1.03341782246123	0
NDT0002_01	chr1	22187577	22240978	iso_fat	33	1.12947759686237	1.04982700555381	0.98899323671765	0
NDT0002_01	chr1	22349799	22410907	het_fat	87	1.03224235101137	1.06203609906151	1.01015832482657	0
NDT0002_01	chr1	22411390	22591161	iso_mat	106	1.03973596494934	0.989596940187305	1.01033709970419	0
NDT0002_01	chr1	22595010	22659910	het_fat	71	1.13426094406736	1.09657639704581	1.07762495237064	0
NDT0002_01	chr1	22660223	22758170	iso_mat	67	1.0564983552916	1.01921026668175	1.00536739770716	0
NDT0002_01	chr1	22817501	22873666	het_fat	65	1.08900599699288	1.0962227534685	1.08702983829553	0
NDT0002_01	chr1	22875561	22964597	het_mat	57	1.06956561958667	1.06006142863286	1.07431603901722	0
NDT0002_01	chr1	23869033	24005736	het_mat	349	0.998950028347894	0.961957625948195	0.992609972685087	0
NDT0002_01	chr1	24006147	24011537	het_fat	29	0.979371401325426	0.942658295875148	1.04187079903629	0
NDT0002_01	chr1	24050671	24055994	het_mat	32	1.15906968865088	0.980630030147595	0.993613211567007	0
NDT0002_01	chr1	24056525	24089233	het_fat	55	1.00093176262593	1.06691198465918	1.04853674705199	0
NDT0002_01	chr1	24148170	24190390	het_fat	88	1.03710602062534	0.993907419337214	1.04073695503045	0
NDT0002_01	chr1	24254926	24296673	het_fat	55	1.04872160805635	0.967099738306745	0.969009455852015	0
NDT0002_01	chr1	24297304	24305685	iso_fat	11	1.04540286879034	1.13974794821367	0.957386236368941	0
NDT0002_01	chr1	24308680	24318866	het_mat	14	0.959589753483745	1.08892655829966	0.894026581292037	0
NDT0002_01	chr1	24327302	24688927	het_fat	235	1.03304586088502	1.02769593099598	0.970584382568086	0
NDT0002_01	chr1	24689023	24772947	het_mat	63	1.03839664145101	0.992662977720047	0.977874952416798	0
NDT0002_01	chr1	24941431	24967450	het_fat	22	1.15658063420138	0.915507597455653	0.97573868818432	0
NDT0002_01	chr1	24969987	24979292	iso_fat	34	0.936274912925956	0.945855915603354	0.938134154562612	0
NDT0002_01	chr1	24980071	24986471	het_mat	4	0.994792094983828	1.1684102486865	0.773861718215151	0
NDT0002_01	chr1	24990737	25052828	iso_fat	69	1.05656152835139	1.15362705023291	1.04400626257003	0
NDT0002_01	chr1	25143422	25540347	het_fat	158	0.989362385488503	0.990460687001874	0.973822134671955	0
NDT0002_01	chr1	25781903	25910844	het_fat	70	1.0816245373507	1.07514938529927	1.05024090329199	0
NDT0002_01	chr1	26163267	26353772	het_mat	112	1.02543116999316	0.995202040051848	0.977841573288166	0
NDT0002_01	chr1	26354204	26388097	iso_mat	32	1.00620026121071	1.04554171063018	0.943143969074715	0
NDT0002_01	chr1	27411645	27460302	het_fat	33	0.961328140718317	1.01947868740611	0.900289719609984	0
NDT0002_01	chr1	27496496	27697247	iso_mat	70	0.976278270935636	1.01580156314377	1.04062771424584	0
NDT0002_01	chr1	27702628	27928638	het_fat	95	0.92187589990003	0.971039695399604	0.929342402103687	0
NDT0002_01	chr1	27928797	27951627	het_mat	50	0.991506543110487	1.06677710324519	0.931998678024333	0
NDT0002_01	chr1	27954902	28256985	het_fat	172	0.97675127397388	0.954482052544561	0.937984564924582	0
NDT0002_01	chr1	28257234	28310068	het_mat	29	1.00706570830378	0.977192588939774	1.00938484984585	0
NDT0002_01	chr1	28864430	29243907	het_mat	185	0.962775230632501	0.981043560158392	0.958824671781498	0
NDT0002_01	chr1	29657150	29687536	het_mat	42	1.0864920216075	0.973233631181042	0.994965066276622	0
NDT0002_01	chr1	29689521	29832946	het_fat	57	1.07789157949962	1.02947647642553	0.988724926018594	0
NDT0002_01	chr1	29836702	29886318	iso_mat	42	1.07693089181735	1.06331514695279	1.03181562428687	0
NDT0002_01	chr1	29886713	30060493	het_fat	161	1.04212535609908	1.04964548812298	1.0382244169843	0
NDT0002_01	chr1	30145009	30207728	het_fat	75	1.03969463725282	1.04254340919836	0.982916536005446	0
NDT0002_01	chr1	30221057	30261189	iso_fat	38	1.00872206637665	1.08934489351222	1.01735367760779	0
NDT0002_01	chr1	30272363	30411874	het_fat	243	1.09548441977152	1.08254823746615	1.05964639998221	0
NDT0002_01	chr1	30514250	30528853	het_mat	34	1.01895056464075	0.997130688421529	1.04204141851733	0
NDT0002_01	chr1	30529252	30598940	iso_fat	110	1.04075663381794	1.0389240912563	1.07055968923045	0
NDT0002_01	chr1	30601946	30646703	het_mat	73	1.10668588975705	1.007083762947	1.11954146131304	0
NDT0002_01	chr1	30749071	30790663	het_mat	59	1.02093419793084	1.12220193376669	1.03504717653684	0
NDT0002_01	chr1	31199484	31214036	het_mat	55	0.945840690810312	0.906403102011343	0.984303165698164	0
NDT0002_01	chr1	31215006	31234264	iso_fat	20	1.05502721266175	1.05713308214493	1.08508871358429	0
NDT0002_01	chr1	31236208	31404064	het_mat	198	1.03581539979967	1.00617788130434	0.999019113172347	0
NDT0002_01	chr1	31407253	31423084	iso_fat	23	1.09518395778036	1.07245385145137	1.07814004976288	0
NDT0002_01	chr1	31435354	31557717	het_fat	271	1.00519836321735	1.01682419463386	1.04961125714598	0
NDT0002_01	chr1	32765350	32873090	het_mat	54	0.999186351604551	0.98913036925841	0.994431000218503	0
NDT0002_01	chr1	32874437	33289169	het_fat	157	1.03403037372596	1.01826876389421	1.03553027483124	0
NDT0002_01	chr1	33289444	33455680	iso_mat	165	1.03854414097394	1.00171930123079	1.00000470780688	0
NDT0002_01	chr1	33456277	33547642	het_fat	55	1.06000532156075	1.00958738371353	1.10359410249813	0
NDT0002_01	chr1	33552973	33578603	het_mat	28	0.989576933280112	1.16311133599404	1.04423266013815	0
NDT0002_01	chr1	33756209	33908376	iso_mat	178	1.05970327899834	1.10589498658449	1.05834190529717	0
NDT0002_01	chr1	33916253	33958792	het_mat	15	1.02460543605674	1.117717317262	1.15518488371247	0
NDT0002_01	chr1	33962764	33993137	het_fat	15	1.04407537308394	1.09793470987683	1.01835715962226	0
NDT0002_01	chr1	34010130	34022977	het_mat	8	1.09974722427111	1.25186812359267	1.07247140296121	0
NDT0002_01	chr1	34031251	34233409	het_fat	113	1.00375709640814	0.996898981671833	1.02099724192372	0
NDT0002_01	chr1	34234404	34260830	het_mat	77	1.05488498097892	0.991860112160584	1.06487916843045	0
NDT0002_01	chr1	34297174	34428910	het_mat	127	1.07994911532305	1.03537416112827	1.02687025669357	0
NDT0002_01	chr1	34654238	34680285	het_fat	49	1.05346266415063	0.989382698434241	1.13984955832933	0
NDT0002_01	chr1	34717908	34773863	iso_fat	73	1.1196880737307	1.04163557721562	1.07160720360347	0
NDT0002_01	chr1	34875047	35338540	het_fat	139	0.969644885401701	0.941719713969315	0.965572222070765	0
NDT0002_01	chr1	35348115	35622506	iso_mat	22	0.982346822736324	0.998122463524395	1.00785547886123	0
NDT0002_01	chr1	35622835	35685524	het_fat	60	1.01121985435053	1.00025808591257	0.930316369941257	0
NDT0002_01	chr1	35729218	35995521	iso_mat	75	1.00172826004977	0.954016241149736	1.00220700202472	0
NDT0002_01	chr1	36022598	36149112	het_mat	51	1.10305782937225	1.0654970521791	1.01070430716591	0
NDT0002_01	chr1	36150068	36545845	het_fat	309	1.03422226174857	0.988890289071696	0.981291938167291	0
NDT0002_01	chr1	36575134	36934373	het_mat	220	1.03461696617584	1.05022040967795	1.01397296279969	0
NDT0002_01	chr1	36965209	37113626	het_mat	59	1.06672154983805	1.09202507504355	1.05500676396318	0
NDT0002_01	chr1	37115567	37243680	iso_mat	58	1.10966052733723	1.01044783411312	1.02272729326335	0
NDT0002_01	chr1	37439823	37626292	het_fat	131	1.05226835231009	1.00234394289354	1.01066905448942	0
NDT0002_01	chr1	37692275	37775439	iso_fat	68	1.04149846965387	1.00040354626099	1.02719752366666	0
NDT0002_01	chr1	37782916	37890352	het_mat	39	0.990345835326172	0.961548849346396	0.985228631217059	0
NDT0002_01	chr1	37891052	38002404	het_fat	106	0.988420741770326	0.992046437564006	0.952567274964588	0
NDT0002_01	chr1	38003828	38093377	het_mat	49	1.10263418878567	0.986354748324266	1.07667717316891	0
NDT0002_01	chr1	38312070	38352135	het_mat	51	0.944148784517841	1.02331355113719	1.01532240778612	0
NDT0002_01	chr1	38360032	38456793	het_fat	133	1.0523647353709	1.06257143990824	1.01823910291467	0
NDT0002_01	chr1	38779192	38921410	het_mat	42	1.04129395350863	0.984714608681363	1.02861122793815	0
NDT0002_01	chr1	38934519	38981941	het_mat	47	0.914983476783876	0.942304516671176	0.968579930383995	0
NDT0002_01	chr1	38982716	39070057	iso_mat	128	0.957715554746472	0.993670323101685	0.981521622219895	0
NDT0002_01	chr1	39074766	39085570	het_mat	6	0.924822008792305	0.976766239642679	1.03181562428687	0
NDT0002_01	chr1	39086338	39347150	iso_mat	143	0.960136798417701	0.941316637247929	0.973856385434025	0
NDT0002_01	chr1	39379036	39429167	het_mat	5	1.00756924115793	0.956983632257511	0.847883273870513	0
NDT0002_01	chr1	39461152	39587137	iso_mat	70	1.02582230712094	1.00255428141263	0.982467920516626	0
NDT0002_01	chr1	39735222	39809448	het_mat	62	1.11579225806117	1.00687887790034	1.02675061070341	0
NDT0002_01	chr1	39809569	39917880	het_fat	80	0.973344742477296	0.976920791262876	0.968168301810476	0
NDT0002_01	chr1	40040567	40195001	iso_mat	110	0.986993057708725	1.01363382613322	0.976962184972012	0
NDT0002_01	chr1	40245884	40464952	het_mat	65	1.0109390379511	0.934157546813086	0.944680692804448	0
NDT0002_01	chr1	40722675	40774121	iso_fat	63	0.969440614479653	1.01621370079763	0.938888130174075	0
NDT0002_01	chr1	40930868	40955325	het_fat	34	1.05008814775411	0.986221162290003	1.0390726395472	0
NDT0002_01	chr1	40956061	40985239	het_mat	50	1.0389645146143	0.987399391112207	1.02957254684277	0
NDT0002_01	chr1	40995203	41281642	het_fat	171	1.03434040457034	0.975464752314708	0.978099822336006	0
NDT0002_01	chr1	41510346	41742845	iso_fat	207	1.07208104337308	1.05632672586564	1.02352599025432	0
NDT0002_01	chr1	42205278	42369366	het_fat	111	1.00835856292931	0.99681617956008	0.966038893831447	0
NDT0002_01	chr1	42369725	42414845	het_mat	24	1.05259347053335	1.06795169555869	0.937886756315101	0
NDT0002_01	chr1	42415195	42626286	iso_fat	274	0.982068242432973	0.952759973381481	0.991824991752423	0
NDT0002_01	chr1	43120331	43198855	iso_mat	35	1.02738685563205	1.06190210356814	1.00457825532277	0
NDT0002_01	chr1	43201944	43308766	het_fat	85	0.994255240102563	1.03378669622346	1.00225978031752	0
NDT0002_01	chr1	43609556	44035395	het_fat	220	1.01238141309363	1.01076759608594	0.981550297925857	0
NDT0002_01	chr1	44037237	44116424	het_mat	67	0.990569370768505	0.999280027898188	0.994319404325761	0
NDT0002_01	chr1	44116613	44186045	iso_fat	27	0.958623982797871	0.956159356949796	1.04427716564299	0
NDT0002_01	chr1	44190973	44288885	het_fat	43	1.07226150285007	1.01702154536831	1.06728754665871	0
NDT0002_01	chr1	44296486	44367276	het_mat	32	1.00391862796533	1.02119983044921	1.0304137008843	0
NDT0002_01	chr1	44597262	44617153	iso_mat	34	1.17356477044503	1.07349737134222	1.11428170679061	0
NDT0002_01	chr1	44618265	44700235	het_fat	21	1.0986607322495	0.98913036925841	1.08949475856377	0
NDT0002_01	chr1	44709398	46534894	het_mat	861	1.00025105489727	0.974999935411861	0.974761738078004	0
NDT0002_01	chr1	46594406	46973066	het_fat	180	1.04671192705638	1.00252484300878	1.02415177635285	0
NDT0002_01	chr1	46995797	47244001	het_mat	71	1.09107059080278	1.06784285638954	1.07146438755937	0
NDT0002_01	chr1	47244804	47385772	iso_fat	158	0.995138672185657	0.973323064306653	0.994265372137187	0
NDT0002_01	chr1	47386209	47471024	het_mat	54	1.05394554949357	1.04064757599062	1.08353102091477	0
NDT0002_01	chr1	47472733	47531986	iso_mat	72	1.01051001289642	0.957704873151762	0.990692537811666	0
NDT0002_01	chr1	47642867	47749587	iso_fat	45	1.03028416768967	1.05177529264478	1.04676947391421	0
NDT0002_01	chr1	47749665	47754547	het_fat	6	1.03434040457034	0.958220045219084	1.23369259425604	0
NDT0002_01	chr1	47754694	47891364	iso_fat	134	1.08973528137349	1.08342992498435	1.07969026227292	0
NDT0002_01	chr1	47893423	48052067	het_fat	104	1.0541145593636	1.02432058431856	1.05079551035234	0
NDT0002_01	chr1	48156510	48298747	iso_mat	156	1.04416897855042	1.02764938844588	0.987601116975244	0
NDT0002_01	chr1	48301548	48905522	het_mat	564	1.01298043376257	0.999126899586021	1.02698346277165	0
NDT0002_01	chr1	48908556	48964262	iso_fat	51	1.04006685663717	0.994221481453122	1.06348259996831	0
NDT0002_01	chr1	49094865	50089990	het_mat	268	0.98852611711593	0.989314908506406	0.997081402671111	0
NDT0002_01	chr1	50769347	51295120	iso_mat	74	0.974812387645943	0.945354667105419	0.972555943162284	0
NDT0002_01	chr1	51332365	51553564	het_fat	28	1.01043758009498	0.986922488969886	0.974537039553551	0
NDT0002_01	chr1	51557740	51590347	iso_fat	41	1.06580097354723	1.00511326851777	0.915011469575708	0
NDT0002_01	chr1	51597427	51848731	het_fat	135	0.965925209183074	0.974018655283628	0.959538684421362	0
NDT0002_01	chr1	51851113	52657592	iso_fat	347	0.97851162260472	0.960660802794524	0.938407932450348	0
NDT0002_01	chr1	52678950	52819795	iso_mat	104	0.993739033485962	0.955485670400221	0.939504360241136	0
NDT0002_01	chr1	53127158	53168373	het_mat	87	1.03727767955289	1.02409101162013	1.09137319780268	0
NDT0002_01	chr1	53168500	53292005	iso_fat	45	1.09761769990876	1.02292565687474	1.06845255587386	0
NDT0002_01	chr1	53493237	53569196	het_fat	83	1.10398061607579	1.11545304292274	1.09694594525416	0
NDT0002_01	chr1	53569486	53731468	iso_mat	188	1.08314470150689	1.06423588000928	1.05967512339313	0
NDT0002_01	chr1	53844873	54197484	het_mat	279	1.05226635465587	1.01412452375042	1.01818832583614	0
NDT0002_01	chr1	54211728	54277438	het_mat	57	1.02473352774771	1.04574506802517	1.00112088031495	0
NDT0002_01	chr1	54540884	54678427	het_mat	99	1.03028416768967	1.01535731086753	0.993751279780896	0
NDT0002_01	chr1	54680224	54775336	iso_mat	70	0.993488304557899	1.03116840995189	1.07090925974121	0
NDT0002_01	chr1	54983600	55026517	het_fat	73	1.13269025770435	1.06399263350708	1.05501457593477	0
NDT0002_01	chr1	55052855	55173403	het_fat	75	1.00367525375249	1.04551080030614	0.992337461270674	0
NDT0002_01	chr1	55174435	55220969	iso_fat	37	1.00046534521557	1.00750948084936	0.987560312551884	0
NDT0002_01	chr1	55227134	55258083	het_fat	27	0.918061613991191	1.00973725195129	0.967015609235035	0
NDT0002_01	chr1	55653667	55722187	het_mat	72	1.09264880972994	1.00304001507611	1.04910601291849	0
NDT0002_01	chr1	55852161	55977692	iso_mat	146	0.988916107995737	1.00759187786272	1.00431488028041	0
